chr	start	end	strand	pvalue	qvalue	meth.diff
chr12	123601001	123602000	*	1	0	-31.5609967069821
chr12	123879001	123880000	*	1	0	-36.0703812316716
chr12	123907001	123908000	*	1	0	26.6199699401639
chr12	124141001	124142000	*	1	0	24.4107744107744
chr12	124297001	124298000	*	1	0	-12.1145374449339
chr12	124328001	124329000	*	1	0	-10.2226720647773
chr12	124340001	124341000	*	1	0	36.5358303688823
chr12	124369001	124370000	*	1	0	-11.4117074022507
chr12	124375001	124376000	*	1	0	-14.0934192360792
chr12	124385001	124386000	*	1	0	-22.2533118984148
chr12	124404001	124405000	*	1	0	-22.8699140401146
chr12	124426001	124427000	*	1	0	-30.9997434761316
chr12	124443001	124444000	*	1	0	-21.7045979286233
chr12	124445001	124446000	*	1	0	-17.0864706348577
chr12	124449001	124450000	*	1	0	-20.1325934084555
chr12	124454001	124455000	*	1	0	-14.5328864683703
chr12	124456001	124457000	*	1	0	13.3171224657361
chr12	124458001	124459000	*	1	0	-16.3378378378378
chr12	124466001	124467000	*	1	0	19.3211113007393
chr12	124486001	124487000	*	1	0	-24.4244565799336
chr12	124554001	124555000	*	1	0	11.9031390134529
chr12	124617001	124618000	*	1	0	-38.5587164878718
chr12	124654001	124655000	*	1	0	-17.2252462179826
chr12	124676001	124677000	*	1	0	34.3667146203141
chr12	124713001	124714000	*	0.999999903410005	0	17.5591531755915
chr12	124755001	124756000	*	1	0	13.2126074498567
chr12	124774001	124775000	*	1	0	13.25
chr12	124777001	124778000	*	1	0	12.6602564102564
chr12	124808001	124809000	*	1	0	-13.9946091644205
chr12	125093001	125094000	*	1	0	-31.5714285714286
chr12	125113001	125114000	*	1	0	22.4489795918367
chr12	125136001	125137000	*	1	0	-16.4168278529981
chr12	125138001	125139000	*	1	0	-13.8664497808166
chr12	125185001	125186000	*	1	0	13.2349379662958
chr12	125230001	125231000	*	1	0	-23.1692307692308
chr12	125280001	125281000	*	1	0	32.1081329654448
chr12	125411001	125412000	*	0.999999964331781	0	10.2077534116369
chr12	125684001	125685000	*	1	0	-11.2009583707697
chr12	125861001	125862000	*	1	0	10.5750168005573
chr12	126037001	126038000	*	1	0	-13.9068468997943
chr12	126192001	126193000	*	1	0	10.7145658483018
chr12	128374001	128375000	*	0.999999928663561	0	12.1467012158661
chr12	128595001	128596000	*	1	0	21.3225371120108
chr12	128632001	128633000	*	1	0	14.0566037735849
chr12	128652001	128653000	*	1	0	-10.9662952841427
chr12	129303001	129304000	*	1	0	31.4294535350417
chr12	129699001	129700000	*	1	0	-14.5101597422813
chr12	129760001	129761000	*	1	0	-14.6796871467969
chr12	129831001	129832000	*	1	0	17.9693274205469
chr12	129832001	129833000	*	1	0	-16.5145812926398
chr12	130010001	130011000	*	1	0	-13.7425595238095
chr12	130070001	130071000	*	1	0	11.0057743279061
chr12	130165001	130166000	*	1	0	14.1184573002755
chr12	130188001	130189000	*	1	0	19.7323884070235
chr12	130572001	130573000	*	1	0	-16.6952054794521
chr12	130686001	130687000	*	1	0	-10.5737398518786
chr12	130705001	130706000	*	1	0	-10.1618354348109
chr12	130711001	130712000	*	1	0	-15.2404296734194
chr12	130776001	130777000	*	1	0	11.9364997985864
chr12	130797001	130798000	*	1	0	10.6646595646132
chr12	131031001	131032000	*	1	0	13.7158225011206
chr12	131097001	131098000	*	1	0	-11.9614920577786
chr12	131105001	131106000	*	1	0	-17.4530897400229
chr12	131138001	131139000	*	1	0	-22.1262392927061
chr12	131277001	131278000	*	1	0	-10.7278708748843
chr12	131390001	131391000	*	1	0	17.2380492515693
chr12	131432001	131433000	*	1	0	25.6247879678842
chr12	131667001	131668000	*	1	0	21.7294900221729
chr12	131783001	131784000	*	1	0	24.4648318042813
chr12	131838001	131839000	*	1	0	14.0702344260764
chr12	131852001	131853000	*	1	0	11.1572890025575
chr12	131902001	131903000	*	1	0	-24.0661391656371
chr12	131921001	131922000	*	1	0	-16.5154055753511
chr12	131922001	131923000	*	1	0	-20.8119658119658
chr12	132167001	132168000	*	1	0	-12.4526469159786
chr12	132186001	132187000	*	1	0	12.2347165030092
chr12	132191001	132192000	*	1	0	11.0944218095792
chr12	132204001	132205000	*	1	0	-14.4535504581897
chr12	132263001	132264000	*	1	0	-12.5569336416509
chr12	132281001	132282000	*	1	0	-19.8074220900782
chr12	132283001	132284000	*	1	0	10.4450110146725
chr12	132301001	132302000	*	1	0	10.1629858783764
chr12	132308001	132309000	*	1	0	-11.4839572192513
chr12	132309001	132310000	*	1	0	-16.5318809649417
chr12	132323001	132324000	*	1	0	-13.9502321046423
chr12	132324001	132325000	*	1	0	-23.2847349044989
chr12	132336001	132337000	*	1	0	-10.626591114396
chr12	132358001	132359000	*	1	0	-12.5179790797578
chr12	132385001	132386000	*	1	0	-12.6254333150885
chr12	132393001	132394000	*	1	0	-18.4117868252829
chr12	132437001	132438000	*	1	0	26.5737874097007
chr12	132444001	132445000	*	1	0	12.6080166579906
chr12	132503001	132504000	*	1	0	38.8690476190476
chr12	132506001	132507000	*	1	0	17.2011251758087
chr12	132507001	132508000	*	1	0	30.120232172471
chr12	132509001	132510000	*	1	0	29.4651557378725
chr12	132510001	132511000	*	1	0	18.9122935414764
chr12	132523001	132524000	*	1	0	19.5796398831328
chr12	132524001	132525000	*	1	0	-24.0663948747816
chr12	132525001	132526000	*	1	0	-14.6494027537157
chr12	132566001	132567000	*	1	0	12.0723362658847
chr12	132603001	132604000	*	1	0	12.1676087301872
chr12	132604001	132605000	*	1	0	11.917839482693
chr12	132686001	132687000	*	1	0	27.4990372478124
chr12	132777001	132778000	*	1	0	19.2014246556209
chr12	132809001	132810000	*	1	0	10.0401041300218
chr13	19134001	19135000	*	1	0	-10.7040229885057
chr13	19627001	19628000	*	1	0	15.7008086253369
chr13	20189001	20190000	*	1	0	22.5942977355084
chr13	20231001	20232000	*	1	0	11.4073096104179
chr13	20394001	20395000	*	1	0	14.4829580582757
chr13	20415001	20416000	*	1	0	16.0328151111561
chr13	20716001	20717000	*	1	0	-19.8016235835204
chr13	20722001	20723000	*	1	0	-12.8623308999194
chr13	20729001	20730000	*	1	0	-13.9994385176867
chr13	21381001	21382000	*	1	0	11.5413533834586
chr13	22220001	22221000	*	1	0	-17.2756649266716
chr13	23695001	23696000	*	1	0	12.064944297512
chr13	24251001	24252000	*	1	0	15.0003370862267
chr13	24308001	24309000	*	1	0	10.9191522762951
chr13	24540001	24541000	*	1	0	-11.9505047215891
chr13	24541001	24542000	*	1	0	11.3675213675214
chr13	24989001	24990000	*	1	0	27.9022736019635
chr13	25095001	25096000	*	1	0	12.3745331325543
chr13	25203001	25204000	*	1	0	24.5651027938851
chr13	25373001	25374000	*	1	0	-23.2923131799536
chr13	26721001	26722000	*	1	0	14.3911610777282
chr13	26983001	26984000	*	1	0	10.6023670729553
chr13	27404001	27405000	*	1	0	11.9696893324596
chr13	27964001	27965000	*	1	0	10.1686316196366
chr13	28329001	28330000	*	1	0	14.6089827360891
chr13	28389001	28390000	*	1	0	-23.2409502262443
chr13	28486001	28487000	*	1	0	45.5206649734472
chr13	28538001	28539000	*	1	0	-10.4936491688413
chr13	30143001	30144000	*	1	0	-13.5190918472652
chr13	30698001	30699000	*	1	0	10.729537366548
chr13	30731001	30732000	*	1	0	-16.0791768472491
chr13	30871001	30872000	*	1	0	-15.2356196545363
chr13	30872001	30873000	*	1	0	-19.6338621800363
chr13	31129001	31130000	*	1	0	-11.5239952804065
chr13	33111001	33112000	*	1	0	10.4475524475525
chr13	33636001	33637000	*	1	0	-24.9171699577803
chr13	33786001	33787000	*	1	0	10.6432056422395
chr13	39560001	39561000	*	1	0	-10.7647907647908
chr13	40140001	40141000	*	0.99999994955752	0	-16.5733706517393
chr13	40346001	40347000	*	1	0	15.024208566108
chr13	43416001	43417000	*	1	0	10.8796596238457
chr13	44264001	44265000	*	1	0	-14.0059741121805
chr13	44459001	44460000	*	1	0	-18.3475143609899
chr13	44850001	44851000	*	1	0	10.844508880029
chr13	48319001	48320000	*	1	0	-13.8743688743689
chr13	49219001	49220000	*	1	0	-20.0554653679654
chr13	49762001	49763000	*	1	0	13.8883485703171
chr13	50365001	50366000	*	1	0	15.2597402597403
chr13	52740001	52741000	*	0.999999988110594	0	-18.0852550663871
chr13	52991001	52992000	*	1	0	12.7012030983904
chr13	53200001	53201000	*	1	0	-26.1410333522286
chr13	62912001	62913000	*	1	0	-18.928035982009
chr13	64076001	64077000	*	1	0	11.8152788012773
chr13	64852001	64853000	*	1	0	-15.3958944281525
chr13	66745001	66746000	*	1	0	17.8105501985252
chr13	71505001	71506000	*	1	0	50.9833720722331
chr13	72726001	72727000	*	1	0	-18.6712584131801
chr13	73765001	73766000	*	1	0	12.1153965849914
chr13	76824001	76825000	*	1	0	10.3095783768053
chr13	80192001	80193000	*	1	0	-12.2764468106083
chr13	80277001	80278000	*	1	0	12.4773231203386
chr13	83830001	83831000	*	1	0	11.025641025641
chr13	86542001	86543000	*	1	0	-29.402816288291
chr13	94464001	94465000	*	1	0	-12.2100122100122
chr13	95186001	95187000	*	1	0	12.2593068035943
chr13	95294001	95295000	*	1	0	-12.0434471234185
chr13	96338001	96339000	*	1	0	-13.766275007939
chr13	97225001	97226000	*	1	0	-19.9146514935989
chr13	97856001	97857000	*	1	0	-26.1517615176152
chr13	98431001	98432000	*	1	0	-10.6270488701009
chr13	99332001	99333000	*	1	0	13.6453276699029
chr13	99883001	99884000	*	1	0	17.2408310366759
chr13	99896001	99897000	*	1	0	-10.5968623641873
chr13	99978001	99979000	*	1	0	13.8783269961977
chr13	99989001	99990000	*	1	0	16.4853196549875
chr13	99990001	99991000	*	1	0	21.9377990430622
chr13	99991001	99992000	*	1	0	14.2251341138365
chr13	100975001	100976000	*	1	0	12.8097698389002
chr13	101026001	101027000	*	1	0	11.9383596535914
chr13	102772001	102773000	*	1	0	15.1760611975316
chr13	109400001	109401000	*	1	0	14.1066028225806
chr13	109651001	109652000	*	1	0	17.6081028437865
chr13	109690001	109691000	*	1	0	34.8069900886802
chr13	109772001	109773000	*	1	0	15.7725709346862
chr13	109781001	109782000	*	1	0	-16.5598290598291
chr13	109977001	109978000	*	1	0	19.3564862104188
chr13	110286001	110287000	*	0.999999926708776	0	10.7057848145276
chr13	110298001	110299000	*	1	0	16.8164799572104
chr13	110299001	110300000	*	1	0	14.9441445494077
chr13	110409001	110410000	*	1	0	14.369918699187
chr13	110470001	110471000	*	0.999999896350558	0	28.384124734231
chr13	110484001	110485000	*	0.999999914264271	0	-17.53003003003
chr13	110521001	110522000	*	1	0	-19.666931785823
chr13	110560001	110561000	*	1	0	23.4972677595628
chr13	110562001	110563000	*	1	0	14.9296619159633
chr13	110599001	110600000	*	1	0	-21.5256008359457
chr13	110646001	110647000	*	1	0	-13.4191176470588
chr13	111122001	111123000	*	1	0	23.134328358209
chr13	111275001	111276000	*	1	0	16.6601932605958
chr13	111346001	111347000	*	1	0	22.8005518328735
chr13	111389001	111390000	*	1	0	-34.1715022566086
chr13	111481001	111482000	*	1	0	-34.6905676483141
chr13	111483001	111484000	*	1	0	-19.0759660207579
chr13	111509001	111510000	*	1	0	25.175572519084
chr13	111519001	111520000	*	1	0	11.4261583011583
chr13	111521001	111522000	*	1	0	15.5010952033269
chr13	111558001	111559000	*	1	0	19.6581196581197
chr13	111559001	111560000	*	1	0	19.1965857288636
chr13	111626001	111627000	*	1	0	-13.9247415398446
chr13	111893001	111894000	*	1	0	-24.2997133888358
chr13	111908001	111909000	*	1	0	10.894341312895
chr13	111975001	111976000	*	1	0	-12.7837887608188
chr13	111976001	111977000	*	1	0	-11.099372235697
chr13	112053001	112054000	*	1	0	15.4558541956875
chr13	112130001	112131000	*	1	0	-14.9680170575693
chr13	112132001	112133000	*	1	0	-30.0155707270332
chr13	112579001	112580000	*	1	0	-12.9963296629963
chr13	112710001	112711000	*	1	0	19.7991290911645
chr13	112726001	112727000	*	1	0	-14.8948598130841
chr13	112744001	112745000	*	1	0	-15.0296404103511
chr13	112775001	112776000	*	1	0	-14.2901717300978
chr13	112787001	112788000	*	1	0	15.0658350658351
chr13	112874001	112875000	*	1	0	-12.5236847409796
chr13	112944001	112945000	*	1	0	-10.5181644359465
chr13	112967001	112968000	*	1	0	-10.9869646182495
chr13	112974001	112975000	*	1	0	10.808977679122
chr13	112991001	112992000	*	1	0	32.4566210045662
chr13	113042001	113043000	*	1	0	-25.1556075547384
chr13	113045001	113046000	*	1	0	-10.2584350323044
chr13	113052001	113053000	*	1	0	-12.8032607747675
chr13	113070001	113071000	*	1	0	-14.015101228012
chr13	113108001	113109000	*	1	0	-11.9047619047619
chr13	113158001	113159000	*	1	0	-42.9828068772491
chr13	113161001	113162000	*	1	0	11.6580692704495
chr13	113176001	113177000	*	1	0	20.6393257272073
chr13	113235001	113236000	*	1	0	-17.7777777777778
chr13	113407001	113408000	*	1	0	11.8459949424796
chr13	113483001	113484000	*	1	0	-20.0345423143351
chr13	113549001	113550000	*	1	0	-38.9676910953507
chr13	113612001	113613000	*	1	0	-11.5813547271007
chr13	113740001	113741000	*	1	0	10.1840490797546
chr13	113802001	113803000	*	1	0	16.7326673446192
chr13	113823001	113824000	*	1	0	-20.3805109830192
chr13	113939001	113940000	*	1	0	12.8719105840374
chr13	114015001	114016000	*	1	0	-15.8536585365854
chr13	114034001	114035000	*	1	0	-13.9774111758701
chr13	114039001	114040000	*	1	0	-14.7359512909932
chr13	114055001	114056000	*	1	0	13.3279604153391
chr13	114077001	114078000	*	1	0	-15.6806077605296
chr13	114097001	114098000	*	1	0	-19.8301698301698
chr13	114100001	114101000	*	1	0	-11.1262458471761
chr13	114101001	114102000	*	1	0	-15.4734867186729
chr13	114222001	114223000	*	1	0	15.6643356643357
chr14	19786001	19787000	*	1	0	10.1142086687552
chr14	19800001	19801000	*	1	0	-20.6204906204906
chr14	20429001	20430000	*	1	0	11.3280055897637
chr14	20435001	20436000	*	1	0	-11.4648908575156
chr14	20660001	20661000	*	1	0	-10.2356902356902
chr14	20961001	20962000	*	1	0	11.5043714199578
chr14	21081001	21082000	*	1	0	-10.9965813736662
chr14	21092001	21093000	*	1	0	21.3449323019341
chr14	21231001	21232000	*	1	0	22.1670802315964
chr14	21263001	21264000	*	1	0	33.1428571428571
chr14	21523001	21524000	*	1	0	20.6289791086797
chr14	21526001	21527000	*	1	0	10.8726164737289
chr14	22469001	22470000	*	1	0	10.0714461690071
chr14	22571001	22572000	*	1	0	-13.8479680696662
chr14	23307001	23308000	*	1	0	26.8559840203732
chr14	23958001	23959000	*	1	0	-26.9537996545769
chr14	24189001	24190000	*	1	0	15.4515491100857
chr14	24241001	24242000	*	0.999999855359128	0	-13.1230393865458
chr14	24429001	24430000	*	1	0	-15.8155028536347
chr14	24473001	24474000	*	1	0	19.5249850076008
chr14	26553001	26554000	*	1	0	14.0151515151515
chr14	29872001	29873000	*	1	0	17.6190476190476
chr14	31915001	31916000	*	1	0	-14.0047206923682
chr14	33799001	33800000	*	1	0	11.3157355055719
chr14	35331001	35332000	*	1	0	15.8613146244855
chr14	36676001	36677000	*	0.999999815810107	0	12.9523133356999
chr14	37171001	37172000	*	1	0	14.2651090144078
chr14	38129001	38130000	*	1	0	-16.6916062660743
chr14	39174001	39175000	*	0.999999867605173	0	11.3494753833737
chr14	39197001	39198000	*	1	0	-11.0590684361176
chr14	39442001	39443000	*	1	0	-10.4823747680891
chr14	45891001	45892000	*	1	0	-14.9800598205384
chr14	47931001	47932000	*	1	0	16.9116544172791
chr14	49597001	49598000	*	1	0	11.9776169116667
chr14	50783001	50784000	*	1	0	-37.12158808933
chr14	50817001	50818000	*	1	0	-36.6868891135827
chr14	51093001	51094000	*	1	0	-12.4794132784354
chr14	52027001	52028000	*	1	0	-15.3255786065475
chr14	53130001	53131000	*	1	0	-13.3468252994808
chr14	53951001	53952000	*	1	0	12.1523320496363
chr14	54219001	54220000	*	1	0	11.6945045881019
chr14	55865001	55866000	*	1	0	10.3663003663004
chr14	56797001	56798000	*	1	0	-27.7153102284528
chr14	56798001	56799000	*	1	0	-10.3289615546558
chr14	56799001	56800000	*	1	0	-21.3453231256148
chr14	56805001	56806000	*	1	0	-16.7109293390698
chr14	56832001	56833000	*	1	0	14.4460477793811
chr14	58441001	58442000	*	1	0	-12.1541109492917
chr14	60651001	60652000	*	1	0	-17.2420950667681
chr14	64387001	64388000	*	1	0	-13.8439629742651
chr14	64825001	64826000	*	1	0	-16.7399019773534
chr14	67426001	67427000	*	1	0	-15.4787650117333
chr14	68283001	68284000	*	1	0	32.4856684246732
chr14	68807001	68808000	*	1	0	13.8221933809215
chr14	68892001	68893000	*	1	0	-15.8300051203277
chr14	68902001	68903000	*	1	0	-21.3164119273114
chr14	68980001	68981000	*	1	0	-23.9622314116847
chr14	69237001	69238000	*	1	0	-27.8929631530788
chr14	69547001	69548000	*	1	0	19.6073511886094
chr14	69571001	69572000	*	1	0	13.7806465981218
chr14	70359001	70360000	*	1	0	10.4187192118227
chr14	70810001	70811000	*	1	0	-16.6728797763281
chr14	72292001	72293000	*	1	0	-16.0041407867495
chr14	72644001	72645000	*	1	0	-21.9137860443353
chr14	72742001	72743000	*	1	0	-15.8467772475952
chr14	73802001	73803000	*	1	0	-10.423197492163
chr14	73990001	73991000	*	1	0	-12.551846731187
chr14	74185001	74186000	*	1	0	25.5411255411255
chr14	74684001	74685000	*	1	0	19.0789030388788
chr14	75577001	75578000	*	1	0	11.7807837734854
chr14	76083001	76084000	*	1	0	-15.9185222672065
chr14	77139001	77140000	*	1	0	-48.4856344350109
chr14	77475001	77476000	*	1	0	19.5175438596491
chr14	77543001	77544000	*	0.999999895670882	0	24.5379310344828
chr14	77596001	77597000	*	1	0	-13.9039301310044
chr14	78403001	78404000	*	1	0	-17.9768114621535
chr14	79279001	79280000	*	1	0	10.7650947265336
chr14	80973001	80974000	*	1	0	-10.6571946869255
chr14	81427001	81428000	*	1	0	33.2023647780267
chr14	81594001	81595000	*	1	0	11.4988898270632
chr14	81696001	81697000	*	1	0	22.2150468195027
chr14	83092001	83093000	*	1	0	-11.1831047776012
chr14	84273001	84274000	*	1	0	-12.0122887864823
chr14	87188001	87189000	*	1	0	-19.7058823529412
chr14	88791001	88792000	*	1	0	-19.5283398771771
chr14	89026001	89027000	*	1	0	12.8458486477881
chr14	89078001	89079000	*	1	0	-12.7911956149366
chr14	89329001	89330000	*	1	0	-12.7136021872864
chr14	89625001	89626000	*	1	0	-16.3203420163054
chr14	89922001	89923000	*	1	0	-18.3098591549296
chr14	90453001	90454000	*	1	0	12.2188905547226
chr14	90501001	90502000	*	1	0	11.4712643678161
chr14	90518001	90519000	*	1	0	17.8049203049203
chr14	91372001	91373000	*	1	0	27.2711196180212
chr14	91379001	91380000	*	1	0	24.3787390704096
chr14	92255001	92256000	*	1	0	18.5589259312253
chr14	92600001	92601000	*	1	0	11.5896961067775
chr14	92783001	92784000	*	1	0	-13.5379253594075
chr14	92897001	92898000	*	1	0	-32.6553357481193
chr14	92925001	92926000	*	1	0	-12.862754433996
chr14	92932001	92933000	*	1	0	-27.7689027888715
chr14	92941001	92942000	*	1	0	-28.7257767226137
chr14	92948001	92949000	*	1	0	-20.6037744347356
chr14	92949001	92950000	*	1	0	-12.4706446201773
chr14	92960001	92961000	*	1	0	-29.8511904761905
chr14	93018001	93019000	*	1	0	-23.2350075294535
chr14	93174001	93175000	*	1	0	-16.2583312045703
chr14	93787001	93788000	*	1	0	15.429922805765
chr14	93892001	93893000	*	1	0	12.3418176589014
chr14	94269001	94270000	*	1	0	11.9449225473322
chr14	95340001	95341000	*	1	0	19.6597612841268
chr14	95371001	95372000	*	1	0	12.339136006835
chr14	96663001	96664000	*	1	0	-22.8900255754476
chr14	96698001	96699000	*	1	0	16.2288958613477
chr14	96747001	96748000	*	1	0	-13.0317957904165
chr14	97412001	97413000	*	1	0	13.3761928679056
chr14	97522001	97523000	*	1	0	-11.0680008168266
chr14	98616001	98617000	*	1	0	-35.256064690027
chr14	98635001	98636000	*	1	0	-10.9557220062577
chr14	99066001	99067000	*	1	0	15.394646822441
chr14	99257001	99258000	*	1	0	10.2222222222222
chr14	99602001	99603000	*	1	0	-22.0505617977528
chr14	99620001	99621000	*	1	0	16.0677845798953
chr14	99659001	99660000	*	1	0	34.6153846153846
chr14	99675001	99676000	*	1	0	10.6506416556682
chr14	99676001	99677000	*	1	0	10.551454624403
chr14	99737001	99738000	*	1	0	17.6808048563504
chr14	99740001	99741000	*	1	0	14.9139449789944
chr14	99918001	99919000	*	1	0	-14.9648476732507
chr14	100569001	100570000	*	1	0	11.3597828846957
chr14	100571001	100572000	*	1	0	12.6811594202899
chr14	100581001	100582000	*	1	0	-28.3216783216783
chr14	100606001	100607000	*	1	0	-16.2485948056011
chr14	100640001	100641000	*	1	0	28.1641025641026
chr14	100711001	100712000	*	1	0	12.0361867836615
chr14	100719001	100720000	*	1	0	22.0817204301075
chr14	100726001	100727000	*	1	0	-10.805233238954
chr14	100825001	100826000	*	1	0	-11.8529703845788
chr14	100826001	100827000	*	1	0	11.3931623931624
chr14	100903001	100904000	*	1	0	-10.6901920083031
chr14	101123001	101124000	*	1	0	-17.9861523244313
chr14	101194001	101195000	*	1	0	14.2361111111111
